year,month,date,Open,High,Low,Close,Volume
1965,4,1965-04-16 05:54:17.142857152+00:00,0.0,88.4019056047712,87.44428616478329,87.96666681198846,5672380.952380952
1965,5,1965-05-15 16:00:00+00:00,0.0,89.82500076293945,88.75150032043457,89.27949981689453,5509500.0
1965,6,1965-06-15 11:38:10.909090912+00:00,0.0,85.89772727272727,84.45818224820223,85.08999980579723,5825454.545454546
1965,7,1965-07-16 17:42:51.428571424+00:00,0.0,85.39857083275204,84.3547621227446,84.90523856026786,4054761.904761905
1965,8,1965-08-16 02:54:32.727272720+00:00,0.0,86.95409081198953,86.00363610007547,86.4872720891779,4957727.2727272725
1965,9,1965-09-16 07:25:42.857142864+00:00,4.286666506812686,89.92285701206752,88.84047626313709,89.37904721214657,7389523.80952381
1965,10,1965-10-15 22:17:08.571428576+00:00,0.0,91.98333267938523,90.81666673932757,91.39476194835845,7813809.523809524
1965,11,1965-11-15 07:24:00+00:00,0.0,92.76500015258789,91.54400062561035,92.14600067138672,7355500.0
1965,12,1965-12-16 05:00:00+00:00,0.0,92.41227167302912,91.06954435868697,91.73454492742366,8684090.909090908
1966,1,1966-01-16 10:42:51.428571424+00:00,0.0,94.02000063941593,92.72285715738933,93.31619008382161,8710000.0
1966,2,1966-02-13 16:22:06.315789472+00:00,0.0,93.4563152915553,92.04684207313939,92.68263244628906,8725789.47368421
1966,3,1966-03-16 05:00:00+00:00,0.0,89.6921741651452,88.25260858950408,88.87782552967901,8320000.0
1966,4,1966-04-16 08:21:00+00:00,0.0,92.35849952697754,90.88649940490723,91.59549980163574,9308000.0
1966,5,1966-05-15 10:51:25.714285712+00:00,0.0,87.76857067289806,86.07095264253162,86.78190467471168,8156666.666666667
1966,6,1966-06-15 20:21:49.090909088+00:00,0.0,86.78454555164684,85.40636270696467,86.06000033291903,6384090.909090909
1966,7,1966-07-16 12:24:00+00:00,0.0,86.59299964904785,85.21199951171874,85.8384994506836,5990500.0
1966,8,1966-08-15 19:39:07.826086960+00:00,0.0,81.60912953252378,79.98695705247962,80.65086928657864,7062173.9130434785
1966,9,1966-09-16 17:42:51.428571424+00:00,0.0,78.61476171584357,77.01333291190011,77.81476157052177,5715714.285714285
1966,10,1966-10-16 09:45:42.857142864+00:00,0.0,78.0404764811198,76.1980954124814,77.12904793875558,6962380.952380952
1966,11,1966-11-15 11:00:00+00:00,0.0,81.63850059509278,80.24750061035157,80.9944995880127,7289000.0
1966,12,1966-12-15 18:42:51.428571424+00:00,0.0,82.08761887323288,80.66142817905971,81.32714298793248,7860476.19047619
1967,1,1967-01-16 19:51:25.714285712+00:00,0.0,85.17904772077289,83.51571400960286,84.45047614687965,9876666.666666666
1967,2,1967-02-14 02:28:25.263157888+00:00,0.0,88.05947434274773,86.63736925627056,87.3668417679636,9628947.368421054
1967,3,1967-03-16 05:00:00+00:00,0.0,90.1595458984375,88.66772669011897,89.41772738370028,10210909.090909092
1967,4,1967-04-15 17:00:00+00:00,0.0,91.67249946594238,90.16050033569336,90.95950012207031,9382500.0
1967,5,1967-05-15 04:00:00+00:00,0.0,93.426363511519,91.89772761951794,92.59045479514383,9928181.818181818
1967,6,1967-06-16 05:05:27.272727280+00:00,41.67727279663086,91.82636365023527,90.9045455239036,91.43363709883256,9663181.818181818
1967,7,1967-07-17 00:24:00+00:00,0.0,93.71950035095215,92.19550094604492,92.98900032043457,10836500.0
1967,8,1967-08-16 04:00:00+00:00,0.0,95.24043506124745,93.835217019786,94.49391273830248,9034782.608695652
1967,9,1967-09-16 12:24:00+00:00,0.0,96.56399955749512,95.06799964904785,95.80899925231934,10248000.0
1967,10,1967-10-16 03:00:00+00:00,0.0,96.55227314342152,94.95590868863192,95.63636363636364,10217272.727272727
1967,11,1967-11-15 23:00:00+00:00,0.0,93.5675006866455,91.8174991607666,92.66099967956544,10571500.0
1967,12,1967-12-15 12:12:00+00:00,0.0,96.08449935913086,94.52749977111816,95.30249977111816,11473000.0
1968,1,1968-01-16 12:38:10.909090912+00:00,0.0,96.02591011740945,94.26363580877131,95.03772700916637,11944090.909090908
1968,2,1968-02-15 10:03:09.473684208+00:00,0.0,91.53894805908203,89.99947397332443,90.77473650480572,9177894.736842105
1968,3,1968-03-15 23:17:08.571428568+00:00,0.0,89.90666671026321,88.33619072323754,89.09285699753534,9171904.761904761
1968,4,1968-04-15 14:30:00+00:00,0.0,96.57150039672851,94.59750022888184,95.69699974060059,14771000.0
1968,5,1968-05-15 21:27:16.363636360+00:00,0.0,98.69090895219283,97.02954587069425,97.86545493386008,13271818.181818182
1968,6,1968-06-15 01:10:35.294117648+00:00,0.0,101.52999922808479,99.63941237505745,100.58529438691981,15134705.88235294
1968,7,1968-07-15 23:45:52.941176472+00:00,0.0,101.33235303093406,99.36235315659466,100.29529436896829,14261764.705882354
1968,8,1968-08-15 21:20:00+00:00,0.0,98.91611056857639,97.29666731092665,98.11388863457574,10776111.111111112
1968,9,1968-09-15 16:42:21.176470592+00:00,0.0,102.09058739157284,100.43352822696461,101.3399990306181,13429411.764705881
1968,10,1968-10-16 04:10:00+00:00,0.0,104.6066665649414,102.91722234090169,103.75499979654948,15122222.222222222
1968,11,1968-11-15 21:56:28.235294116+00:00,0.0,106.17941194422104,104.36058762494255,105.40058809168198,14814705.88235294
1968,12,1968-12-16 11:40:00+00:00,0.0,107.54333368937175,105.6011110941569,106.47555584377713,14860000.0
1969,1,1969-01-17 06:05:27.272727272+00:00,0.0,102.9818184592507,101.0563631924716,102.04318271983753,12118181.818181818
1969,2,1969-02-15 17:00:00+00:00,0.0,102.42333263821072,100.74277835422092,101.4588885837131,11527222.222222222
1969,3,1969-03-15 17:00:00+00:00,0.0,99.99850044250488,98.43049964904785,99.3044994354248,9955500.0
1969,4,1969-04-16 01:25:42.857142856+00:00,0.0,102.01999991280692,100.44476209368024,101.26285661969867,11282380.952380951
1969,5,1969-05-15 13:08:34.285714284+00:00,0.0,105.43047623407273,103.81904783703033,104.62190500895183,12218095.238095239
1969,6,1969-06-15 09:42:51.428571428+00:00,0.0,100.18761916387649,98.47904713948567,99.11714281354632,11196666.666666666
1969,7,1969-07-16 12:00:00+00:00,0.0,95.81380971272786,93.90714263916016,94.71190461658296,10869047.61904762
1969,8,1969-08-15 22:17:08.571428572+00:00,0.0,94.84095255533855,93.29095204671223,94.18333289736793,9603809.523809524
1969,9,1969-09-15 18:51:25.714285714+00:00,0.0,95.38476162865048,93.70047651018415,94.50619034540085,10435714.285714285
1969,10,1969-10-16 12:33:54.782608696+00:00,0.0,96.3117387191109,94.53739133088484,95.5147824494735,13483043.47826087
1969,11,1969-11-15 02:28:25.263157895+00:00,0.0,97.01684208920128,95.4163155806692,96.20526323820415,11242105.263157895
1969,12,1969-12-15 10:27:16.363636364+00:00,0.0,92.08090938221325,90.29772810502486,91.11999997225675,12379545.454545455
1970,1,1970-01-16 23:17:08.571428571+00:00,0.0,91.27047584170387,89.59809403192429,90.33285704113189,10528095.238095239
1970,2,1970-02-14 06:15:47.368421052+00:00,0.0,87.97315858539783,86.0873690153423,87.16421107241982,12020000.0
1970,3,1970-03-15 15:17:08.571428571+00:00,0.0,89.4885715302967,87.87904757545108,88.65238117036365,10137142.857142856
1970,4,1970-04-15 21:10:54.545454546+00:00,0.0,86.95090970126066,85.29272738370028,85.95227154818448,10141818.181818182
1970,5,1970-05-15 22:17:08.571428572+00:00,0.0,77.23047637939453,74.94142768496559,76.06142897832962,12296190.476190476
1970,6,1970-06-15 02:54:32.727272728+00:00,0.0,76.81318213722922,74.72227200594816,75.58363619717684,10291818.181818182
1970,7,1970-07-17 02:54:32.727272728+00:00,0.0,76.48545490611683,74.83227261629972,75.71863659945402,10351818.181818182
1970,8,1970-08-16 09:42:51.428571428+00:00,0.0,78.61809539794922,77.02952394031342,77.92761848086403,10413809.523809524
1970,9,1970-09-15 21:08:34.285714284+00:00,0.0,83.13047572544643,81.45333317347935,82.37381054106213,14442380.952380951
1970,10,1970-10-16 05:19:05.454545456+00:00,0.0,85.1090913252397,83.6118181402033,84.36999997225675,11880454.545454545
1970,11,1970-11-14 21:48:00+00:00,0.0,84.9604995727539,83.51699981689453,84.2909999847412,11514500.0
1970,12,1970-12-15 19:10:54.545454544+00:00,0.0,90.71909054842862,89.14409117265181,90.05272813276811,15238181.818181818
1971,1,1971-01-16 17:00:00+00:00,0.0,94.20699996948242,92.59899978637695,93.49150009155274,17424500.0
1971,2,1971-02-13 15:06:18.947368420+00:00,0.0,97.8652632863898,96.2078941746762,97.11210511860095,19536315.789473683
1971,3,1971-03-15 20:39:07.826086960+00:00,0.0,100.24869537353516,98.76173997961956,99.60130442743716,16951304.347826086
1971,4,1971-04-16 13:54:17.142857144+00:00,0.0,103.80333382742745,102.1576192946661,103.04952348981585,19122857.14285714
1971,5,1971-05-15 16:00:00+00:00,0.0,102.4694995880127,100.87350120544434,101.64250030517579,15368000.0
1971,6,1971-06-15 11:38:10.909090912+00:00,0.0,100.54318202625622,98.94090929898348,99.66636310924183,13799545.454545455
1971,7,1971-07-16 17:42:51.428571432+00:00,0.0,99.87380945114862,98.29523831322079,98.97571418398903,12630476.19047619
1971,8,1971-08-16 02:54:32.727272728+00:00,0.0,98.20090935447,96.44999902898616,97.24045493386008,14569090.909090908
1971,9,1971-09-16 07:25:42.857142856+00:00,0.0,100.14571453276135,98.71380942208427,99.3961900983538,12034285.714285715
1971,10,1971-10-15 22:17:08.571428568+00:00,0.0,98.10142844063895,96.60380953834171,97.29380907331195,13337142.857142856
1971,11,1971-11-14 16:25:42.857142856+00:00,0.0,93.67571476527623,91.93380918956939,92.77952466692243,13162380.952380951
1971,12,1971-12-16 05:00:00+00:00,0.0,99.38772687045011,98.84863628040661,99.16909061778675,17167272.727272727
1972,1,1972-01-16 10:42:51.428571432+00:00,0.0,104.0980951218378,102.4500005812872,103.29857090541294,18070952.38095238
1972,2,1972-02-14 12:12:00+00:00,0.0,105.98800086975098,104.41750030517578,105.24299964904785,18813000.0
1972,3,1972-03-15 21:21:49.090909088+00:00,0.0,108.49590925736861,106.84954487193714,107.69045396284623,18347727.272727273
1972,4,1972-04-15 17:00:00+00:00,0.0,109.63500022888184,108.02449951171874,108.81100044250488,18399500.0
1972,5,1972-05-15 05:05:27.272727280+00:00,0.0,108.4527261907404,106.8231814991344,107.64545440673828,15265909.090909092
1972,6,1972-06-16 05:05:27.272727280+00:00,0.0,108.83181866732511,107.2672732960094,108.0104550448331,14295909.090909092
1972,7,1972-07-17 00:24:00+00:00,0.0,108.12250022888183,106.4185001373291,107.20699958801269,14445000.0
1972,8,1972-08-16 04:00:00+00:00,0.0,111.82173853335173,110.06130483876105,111.00739188816236,15518695.652173912
1972,9,1972-09-16 12:24:00+00:00,0.0,110.0979995727539,108.53499946594238,109.38950119018554,12309500.0
1972,10,1972-10-16 03:00:00+00:00,0.0,110.4609094099565,108.70636298439719,109.56272714788264,14422727.272727273
1972,11,1972-11-15 23:00:00+00:00,0.0,115.88950042724609,113.95600051879883,115.04699974060058,20278500.0
1972,12,1972-12-14 20:09:28.421052624+00:00,0.0,118.32736848530017,116.63999898810135,117.49736866198089,18143684.210526317
1973,1,1973-01-16 02:42:51.428571424+00:00,0.0,119.54476129441034,117.5009525844029,118.42190515427362,18750000.0
1973,2,1973-02-14 16:22:06.315789472+00:00,0.0,115.36000101189865,113.26526280453331,114.1642114739669,16746842.105263159
1973,3,1973-03-16 06:05:27.272727280+00:00,0.0,113.38954682783647,111.34954521872781,112.41545417092063,15609090.909090908
1973,4,1973-04-15 04:57:00+00:00,0.0,111.28549995422364,109.28350067138672,110.27399978637695,13899500.0
1973,5,1973-05-15 14:54:32.727272720+00:00,0.0,108.31181820956144,105.96136301214045,107.21954588456587,15330000.0
1973,6,1973-06-15 22:17:08.571428576+00:00,0.0,105.82761855352493,103.74761926560174,104.75476183210101,12795238.095238095
1973,7,1973-07-16 16:34:17.142857136+00:00,0.0,106.78999982561383,104.6519045148577,105.83428519112724,14656190.476190476
1973,8,1973-08-16 12:20:52.173913040+00:00,0.0,104.74956545622453,102.9869560573412,103.79956519085428,11933043.47826087
1973,9,1973-09-16 07:47:22.105263152+00:00,0.0,106.48368433902138,104.4073691117136,105.60526355944182,17319473.684210528
1973,10,1973-10-15 19:46:57.391304352+00:00,0.0,110.98652184527853,108.62260901409647,109.8443484099015,18386956.52173913
1973,11,1973-11-15 23:17:08.571428576+00:00,0.0,103.6557141258603,100.95857166108631,102.03285725911458,19042857.14285714
1973,12,1973-12-16 00:12:00+00:00,0.0,96.16750030517578,93.39350051879883,94.78400001525878,19219000.0
1974,1,1974-01-16 20:30:00+00:00,0.0,97.35590848055753,94.89636299826883,96.1100002635609,16506818.181818182
1974,2,1974-02-15 02:44:12.631578944+00:00,0.0,94.48894701505962,92.45842100444592,93.45315872995477,13516315.789473685
1974,3,1974-03-15 22:17:08.571428576+00:00,0.0,98.37047576904297,96.41714332217262,97.43904731387184,14742857.142857144
1974,4,1974-04-15 06:17:08.571428576+00:00,0.0,93.37190391903832,91.65904780796596,92.45619092668805,12108095.238095239
1974,5,1974-05-16 00:43:38.181818176+00:00,0.0,90.73363529552113,88.77409120039506,89.66727308793502,12506818.181818182
1974,6,1974-06-15 16:00:00+00:00,0.0,90.70499992370605,88.84699935913086,89.78649940490723,12267000.0
1974,7,1974-07-16 08:21:49.090909088+00:00,0.0,84.00772649591619,81.94545433738016,82.81909075650302,12458636.363636363
1974,8,1974-08-16 05:05:27.272727264+00:00,0.0,77.27045405994762,75.12818215110086,76.02500048550692,12731818.181818182
1974,9,1974-09-16 01:36:00+00:00,0.0,69.43949966430664,67.16100025177002,68.12299957275391,14002500.0
1974,10,1974-10-16 04:10:26.086956512+00:00,0.0,70.58652164625084,67.99956578793733,69.43565169624661,16395652.173913043
1974,11,1974-11-15 08:36:00+00:00,0.0,72.89549980163574,70.81100006103516,71.7370002746582,14339500.0
1974,12,1974-12-15 17:34:17.142857152+00:00,0.0,68.05809529622395,66.24857148670014,67.07333337692987,15007142.857142856
1975,1,1975-01-17 06:05:27.272727264+00:00,0.0,73.54681743275036,71.44227322665128,72.56409107555042,19661363.636363637
1975,2,1975-02-15 14:50:31.578947360+00:00,0.0,80.98842098838405,78.89210550408615,80.09684191252056,22296842.10526316
1975,3,1975-03-15 19:36:00+00:00,0.0,84.78349990844727,82.72350006103515,83.83199920654297,22680500.0
1975,4,1975-04-15 11:38:10.909090912+00:00,0.0,85.64999944513494,83.7050007906827,84.72318198464133,20515909.09090909
1975,5,1975-05-15 17:42:51.428571424+00:00,0.0,91.08904738653274,89.05809638613746,90.09619031633649,21785238.095238097
1975,6,1975-06-15 09:42:51.428571424+00:00,0.0,93.27142951602028,91.44095248267764,92.3971434093657,21285714.285714287
1975,7,1975-07-16 17:05:27.272727264+00:00,0.0,93.57818256724964,91.73999959772283,92.48727312954989,20076363.636363637
1975,8,1975-08-15 22:17:08.571428576+00:00,0.0,86.63000015985398,84.97095198858352,85.71380942208427,13403333.333333334
1975,9,1975-09-15 18:51:25.714285728+00:00,0.0,85.60714249383835,83.9076192946661,84.67238071986607,13100952.38095238
1975,10,1975-10-16 12:33:54.782608704+00:00,0.0,89.45130422840948,87.6495646601138,88.57434778628142,15893043.47826087
1975,11,1975-11-15 02:28:25.263157888+00:00,0.0,90.82736848530017,89.25631593403064,90.06526344700863,16779473.684210528
1975,12,1975-12-15 10:27:16.363636352+00:00,0.0,89.46045407381925,87.96909158880061,88.70045471191406,15862272.727272727
1976,1,1976-01-16 23:17:08.571428576+00:00,0.0,97.70714242117745,95.6461911882673,96.8595235915411,30277619.04761905
1976,2,1976-02-14 15:06:18.947368416+00:00,0.0,101.63789528294613,99.70842060289885,100.63947416606702,31375263.157894738
1976,3,1976-03-15 20:39:07.826086944+00:00,0.0,101.96087049401325,100.20565198815387,101.08434793223505,23026086.95652174
1976,4,1976-04-16 05:54:17.142857152+00:00,0.0,102.80285680861701,101.1366671607608,101.92952364966983,18679047.61904762
1976,5,1976-05-15 16:00:00+00:00,0.0,101.90449943542481,100.3740005493164,101.16199913024903,17795500.0
1976,6,1976-06-15 11:38:10.909090912+00:00,0.0,102.50772788307883,100.9827273975719,101.76681795987216,18965000.0
1976,7,1976-07-16 17:42:51.428571424+00:00,0.0,104.93380955287388,103.5019051688058,104.2009528023856,18750476.19047619
1976,8,1976-08-16 02:54:32.727272736+00:00,0.0,103.98590885509144,102.57500110973011,103.29181844537908,15758181.818181818
1976,9,1976-09-16 07:25:42.857142848+00:00,0.0,106.13095129103888,104.63761829194569,105.45333317347935,19750000.0
1976,10,1976-10-15 22:17:08.571428576+00:00,0.0,102.68190547398159,101.03619057791573,101.88523755754743,17209047.61904762
1976,11,1976-11-15 07:24:00+00:00,0.0,101.94800033569337,100.33950004577636,101.19349975585938,19051000.0
1976,12,1976-12-16 05:00:00+00:00,0.0,105.3386362249201,103.83136402476917,104.66090843894266,24297727.272727273
1977,1,1977-01-16 10:42:51.428571424+00:00,0.0,104.69142841157459,103.13571457635788,103.81333305722191,23886666.666666668
1977,2,1977-02-13 17:37:53.684210528+00:00,0.0,101.67473602294922,100.3168427316766,100.95578926487973,20970526.315789472
1977,3,1977-03-16 05:00:00+00:00,0.0,101.25565172278363,99.94347746475883,100.56956481933594,18899565.217391305
1977,4,1977-04-16 08:21:00+00:00,0.0,99.78450012207031,98.35849990844727,99.05000076293945,20153000.0
1977,5,1977-05-15 10:51:25.714285728+00:00,0.0,99.44190434047154,98.12047649565197,98.76047588530041,20277142.85714286
1977,6,1977-06-15 20:21:49.090909088+00:00,0.0,99.82772757790305,98.55727351795544,99.28590947931463,22052272.727272727
1977,7,1977-07-16 15:22:06.315789472+00:00,0.0,100.83631656044408,99.4931576377467,100.17842021741365,23814736.842105262
1977,8,1977-08-15 19:39:07.826086944+00:00,0.0,98.42826047150984,97.08999932330588,97.75000033171281,18854347.826086957
1977,9,1977-09-16 17:42:51.428571424+00:00,0.0,96.83142816452752,95.62476348876953,96.23238045828683,18270000.0
1977,10,1977-10-16 09:45:42.857142848+00:00,0.0,94.44238099597749,93.11476244245257,93.73952302478608,19689047.61904762
1977,11,1977-11-15 02:42:51.428571424+00:00,0.0,94.91047523135231,93.51333327520462,94.28333391462054,23556190.476190478
1977,12,1977-12-15 18:42:51.428571424+00:00,0.0,94.44142841157459,93.19381023588635,93.82047671363468,21474761.904761903
1978,1,1978-01-16 19:51:25.714285728+00:00,0.0,91.0414287022182,89.67761920747303,90.24952298118954,20387619.04761905
1978,2,1978-02-14 05:00:00+00:00,0.0,89.56526344700863,88.40947321841591,88.97526349519428,19400000.0
1978,3,1978-03-16 05:00:00+00:00,0.0,89.32454473322088,88.14909120039506,88.81954539905895,22617272.727272727
1978,4,1978-04-15 17:00:00+00:00,0.0,93.39749946594239,91.87250061035157,92.7104995727539,34780000.0
1978,5,1978-05-15 05:05:27.272727264+00:00,0.0,98.1950007351962,96.56909075650302,97.41227306019177,35261363.63636363
1978,6,1978-06-16 05:05:27.272727264+00:00,0.0,98.47499951449308,96.95409115878019,97.66181807084517,30285909.09090909
1978,7,1978-07-17 00:24:00+00:00,4.954000091552734,97.76550025939942,96.34349899291992,97.19249992370605,27074500.0
1978,8,1978-08-16 04:00:00+00:00,0.0,104.83478247601053,103.05695608387823,103.92173999288808,37606521.73913044
1978,9,1978-09-16 12:24:00+00:00,0.0,104.79350090026855,103.09700050354004,103.85699996948242,33614500.0
1978,10,1978-10-16 03:00:00+00:00,0.0,101.68772680109197,99.73772742531516,100.58363515680486,31015454.545454547
1978,11,1978-11-15 13:00:00+00:00,0.0,95.5604763939267,93.84237997872489,94.70952315557571,24505238.095238097
1978,12,1978-12-15 12:12:00+00:00,0.0,96.83600044250488,95.27649955749511,96.10749969482421,24622000.0
1979,1,1979-01-16 12:38:10.909090912+00:00,0.0,100.44272752241655,98.8649999445135,99.70500113747336,27987727.272727273
1979,2,1979-02-14 16:22:06.315789472+00:00,0.0,98.92578928094161,97.56526344700863,98.2294737163343,25037368.42105263
1979,3,1979-03-16 06:05:27.272727296+00:00,0.0,100.77772799405184,99.3254543651234,100.11227278275923,29536363.636363637
1979,4,1979-04-15 13:21:00+00:00,0.0,102.76999931335449,101.3495002746582,102.06600036621094,31032500.0
1979,5,1979-05-15 14:54:32.727272704+00:00,0.0,100.470909465443,99.0663632479581,99.727727023038,28351818.181818184
1979,6,1979-06-15 22:17:08.571428544+00:00,0.0,102.38380940755208,100.93666730608258,101.72761862618583,35033809.52380952
1979,7,1979-07-16 16:34:17.142857152+00:00,0.0,103.32380857921783,101.86809394473121,102.71142832438152,32416190.476190478
1979,8,1979-08-16 12:20:52.173913024+00:00,0.0,107.97130385689114,106.44739101244056,107.35608639924422,35871739.13043478
1979,9,1979-09-16 07:47:22.105263168+00:00,0.0,109.49315844084087,107.6347367136102,108.59684231406764,37575789.473684214
1979,10,1979-10-15 19:46:57.391304320+00:00,0.0,105.6113049051036,103.52739052150561,104.47304269541864,37301304.347826086
1979,11,1979-11-15 23:17:08.571428544+00:00,0.0,104.48809596470424,102.6519037882487,103.66381000337147,31126190.476190478
1979,12,1979-12-16 00:12:00+00:00,0.0,108.59800033569336,106.89400062561035,107.7759994506836,35510500.0
1980,1,1980-01-16 21:21:49.090909120+00:00,0.0,112.08636370572177,109.60409060391513,110.86818140203303,52647272.72727273
1980,2,1980-02-15 20:36:00+00:00,0.0,116.67100105285644,113.93500061035157,115.33900108337403,47826500.0
1980,3,1980-03-16 10:42:51.428571456+00:00,0.0,106.33238183884393,103.33857109433129,104.68619065057663,41735714.28571428
1980,4,1980-04-16 01:25:42.857142848+00:00,0.0,104.12142799014137,101.77428508940197,102.96666753859748,32101904.76190476
1980,5,1980-05-15 17:42:51.428571456+00:00,0.0,108.64571489606585,106.51190512520927,107.69428543817429,36424761.9047619
1980,6,1980-06-15 09:42:51.428571456+00:00,0.0,115.62285759335472,113.40952337355841,114.54666646321614,39507619.047619045
1980,7,1980-07-16 17:05:27.272727296+00:00,0.0,120.83999980579723,118.51681795987216,119.83272760564631,46444090.90909091
1980,8,1980-08-15 22:17:08.571428544+00:00,0.0,124.61714245024181,122.35761951264881,123.49666631789435,45983809.52380952
1980,9,1980-09-15 18:51:25.714285696+00:00,0.0,127.81904711042132,125.0914292108445,126.51190294538226,50367142.85714286
1980,10,1980-10-16 12:33:54.782608704+00:00,0.0,131.6630458002505,128.7860863727072,130.22173840066662,44860434.782608695
1980,11,1980-11-15 17:00:00+00:00,0.0,137.1272235446506,133.90833282470703,135.6544426812066,54895000.0
1980,12,1980-12-15 10:27:16.363636352+00:00,0.0,135.09045271439985,131.96590839732778,133.48318204012784,46620454.54545455
1981,1,1981-01-16 23:17:08.571428544+00:00,0.0,134.57285781133743,131.58857218424478,132.96571277436755,45500952.38095238
1981,2,1981-02-14 15:06:18.947368448+00:00,0.0,129.63789488139906,126.97789523476048,128.3952656796104,42963684.21052632
1981,3,1981-03-16 03:54:32.727272704+00:00,0.0,134.67681815407494,131.75272716175425,133.18499963933772,53387727.27272727
1981,4,1981-04-15 19:40:00+00:00,0.0,135.80809456961495,133.10952468145462,134.42761811755952,53498571.428571425
1981,5,1981-05-15 11:12:00+00:00,0.0,132.91449966430665,130.45899963378906,131.72700042724608,45271500.0
1981,6,1981-06-15 02:54:32.727272704+00:00,0.0,133.66136238791725,131.02090870250356,132.2777293812145,50044090.90909091
1981,7,1981-07-17 02:54:32.727272704+00:00,0.0,130.3695463700728,127.96772662076083,129.1277268149636,43362272.72727273
1981,8,1981-08-16 09:42:51.428571456+00:00,0.0,131.00809478759766,128.5633330572219,129.62952314104353,43835714.28571428
1981,9,1981-09-15 21:08:34.285714304+00:00,0.0,119.77047693161737,116.86857096354167,118.26952398390998,45673333.333333336
1981,10,1981-10-16 05:19:05.454545472+00:00,0.0,121.03636446866122,118.41590881347656,119.79772706465288,45343636.36363637
1981,11,1981-11-14 21:48:00+00:00,0.0,124.0944995880127,121.64849967956543,122.9194995880127,49396000.0
1981,12,1981-12-15 19:10:54.545454528+00:00,0.0,124.87454570423473,122.84318161010742,123.79409096457742,43612272.72727273
1982,1,1982-01-16 17:00:00+00:00,0.0,118.58849906921387,116.07149925231934,117.27650032043456,48417000.0
1982,2,1982-02-13 15:06:18.947368448+00:00,0.0,115.87473658511513,113.42315754137542,114.49526335063733,51167894.7368421
1982,3,1982-03-15 20:39:07.826086976+00:00,0.0,112.14695607060972,109.55434749437416,110.84217370074728,55160434.782608695
1982,4,1982-04-16 13:54:17.142857152+00:00,50.165238516671316,117.06333378383091,115.33714439755394,116.30714343843006,54118571.428571425
1982,5,1982-05-15 16:00:00+00:00,116.64550018310547,116.96999969482422,115.99850044250488,116.35299949645996,51323000.0
1982,6,1982-06-15 11:38:10.909090880+00:00,109.84227232499556,110.32590866088867,109.20863619717684,109.69772720336914,50478636.36363637
1982,7,1982-07-16 17:42:51.428571456+00:00,109.47238122849237,109.9433328537714,108.85047658284505,109.37666684105282,54532857.14285714
1982,8,1982-08-16 02:54:32.727272704+00:00,109.11727315729314,110.49727283824573,108.46227264404297,109.65136406638406,76035000.0
1982,9,1982-09-16 07:25:42.857142848+00:00,122.38619050525483,123.28047725132534,121.58761887323288,122.43333289736793,73716190.47619048
1982,10,1982-10-15 22:17:08.571428544+00:00,132.02666473388672,133.65714336576917,131.1095228649321,132.66047741117933,98502857.14285715
1982,11,1982-11-14 16:25:42.857142848+00:00,137.87476094563803,139.19952319917223,136.79190572102866,138.10095287504652,88430476.1904762
1982,12,1982-12-16 05:00:00+00:00,139.27863727916372,140.4849992231889,138.6331821788441,139.3659113103693,76458181.81818181
1983,1,1983-01-16 10:42:51.428571456+00:00,144.04952203659784,145.27857244582404,143.18428402855284,144.26714215959822,88457142.85714285
1983,2,1983-02-13 17:37:53.684210496+00:00,146.6589459870991,147.6136844032689,145.74947317023026,146.79684046695107,85023684.21052632
1983,3,1983-03-16 05:00:00+00:00,151.66043621560803,152.555652120839,151.00869551948878,151.87652123492697,82692173.91304348
1983,4,1983-04-16 16:45:00+00:00,157.14449920654297,158.17300033569336,156.59450073242186,157.7120002746582,89343500.0
1983,5,1983-05-15 10:51:25.714285696+00:00,164.1961909702846,164.8857153029669,163.21857198079428,164.0971432640439,93006190.47619048
1983,6,1983-06-15 20:21:49.090909120+00:00,166.18227247758344,166.97090842507103,165.50954645330256,166.36909138072622,89720909.0909091
1983,7,1983-07-16 12:24:00+00:00,167.02049865722657,167.99199905395508,166.042000579834,166.95099868774415,79508500.0
1983,8,1983-08-15 19:39:07.826086976+00:00,162.3439132027004,163.18043518066406,161.47521839971128,162.4178247866423,74192608.69565217
1983,9,1983-09-16 17:42:51.428571456+00:00,167.0990469796317,167.88238162086122,166.3914300827753,167.1604766845703,82848095.23809524
1983,10,1983-10-16 09:45:42.857142848+00:00,167.76666768391928,168.43333362397692,166.80333237420945,167.65428452264695,85458095.23809524
1983,11,1983-11-15 02:42:51.428571456+00:00,165.13238162086122,165.76143028622582,164.51095217750185,165.23095194498697,86410000.0
1983,12,1983-12-15 18:42:51.428571456+00:00,164.42619105747767,164.87904575892858,163.87238275437127,164.37142799014137,88040952.38095239
1984,1,1984-01-16 19:51:25.714285696+00:00,166.48428344726562,167.16428556896392,165.74285598028274,166.39285641624815,105507619.04761904
1984,2,1984-02-14 23:00:00+00:00,157.52700271606446,158.32100143432618,156.33950119018556,157.2505012512207,96640500.0
1984,3,1984-03-16 06:05:27.272727296+00:00,157.3395468971946,158.20636333118784,156.66727378151634,157.4386381669478,84314545.45454545
1984,4,1984-04-15 04:57:00+00:00,157.5614990234375,158.34650115966798,156.80000076293945,157.60149917602538,85876500.0
1984,5,1984-05-15 14:54:32.727272704+00:00,156.98272705078125,157.39090936834162,155.9090909090909,156.55090886896306,88161363.63636364
